id,golden,label,confidence,url
9896,FALSE,Positive,1,http://farm3.static.flickr.com/2399/2176241890_5559cffc89.jpg
3635,FALSE,Neutral,0.6637,http://farm1.static.flickr.com/71/165705551_57a51a7d8e.jpg
4170,FALSE,Neutral,1,http://farm1.static.flickr.com/126/378561148_a139517864.jpg
9363,FALSE,Negative,0.6746,http://farm1.static.flickr.com/81/223050853_c4d19d56a5.jpg
6659,FALSE,Negative,0.6709,http://farm1.static.flickr.com/225/506494205_9419c9ae34.jpg
13292,FALSE,Highly positive,0.6715,http://farm1.static.flickr.com/38/115323069_849a0b3478.jpg
15321,FALSE,Negative,0.6624,http://farm2.static.flickr.com/1410/736619991_3d35fa1dcc.jpg
3429,FALSE,Neutral,0.6605,http://farm2.static.flickr.com/1247/917058709_ebf4fe507a.jpg
4422,FALSE,Positive,1,http://farm1.static.flickr.com/51/130781915_911db0a279.jpg
1102,FALSE,Neutral,0.6618,http://farm3.static.flickr.com/2009/2130658277_d74e797888.jpg
12968,FALSE,Neutral,1,http://farm1.static.flickr.com/50/143793378_0725da4275.jpg
8380,FALSE,Positive,0.6659,http://farm3.static.flickr.com/2088/2146188879_4dd8fc2275.jpg
14903,FALSE,Positive,1,http://farm2.static.flickr.com/1279/837197939_d7a871d6e1.jpg
3251,FALSE,Neutral,1,http://farm3.static.flickr.com/2158/2364432770_fd600386ba.jpg
4410,FALSE,Positive,0.665,http://farm4.static.flickr.com/3285/2489934449_c31d6938cd.jpg
4141,FALSE,Neutral,1,http://farm1.static.flickr.com/137/338373204_a717627a5d.jpg
3558,FALSE,Positive,0.6755,http://farm3.static.flickr.com/2383/1614478162_5842278009.jpg
7666,FALSE,Neutral,1,http://farm2.static.flickr.com/1070/1406787231_05a3d8bd21.jpg
710,FALSE,Negative,0.3545,http://farm1.static.flickr.com/102/291564093_94f50a4164.jpg
119,TRUE,Positive,0.6428,http://farm3.staticflickr.com/2229/2286843188_4df0efc133.jpg
2023,FALSE,Neutral,1,http://farm4.static.flickr.com/3237/2708938487_76f9acaecd.jpg
4599,FALSE,Positive,0.6772,http://farm1.static.flickr.com/172/416380744_22afffb085.jpg
15495,FALSE,Positive,1,http://farm1.static.flickr.com/61/194910245_9446911b0c.jpg
14769,FALSE,Neutral,1,http://farm4.static.flickr.com/3179/2549972634_1603d21b11.jpg
6131,FALSE,Positive,1,http://farm1.static.flickr.com/69/212775438_55c3ce488a.jpg
13595,FALSE,Positive,0.6651,http://farm3.static.flickr.com/2317/2058718467_3f9d1f6a46.jpg
6953,FALSE,Neutral,0.6654,http://farm1.static.flickr.com/1/126401192_7571ce07d2.jpg
13547,FALSE,Positive,1,http://farm3.static.flickr.com/2106/2405617559_1138e4a0c8.jpg
2375,FALSE,Positive,0.6673,http://farm3.static.flickr.com/2047/2081104755_d72ddae4d4.jpg
15046,FALSE,Positive,0.6665,http://farm3.static.flickr.com/2128/2506726415_06940572e6.jpg
12030,FALSE,Neutral,0.6654,http://farm2.static.flickr.com/1303/1274931925_33d678f888.jpg
9743,FALSE,Neutral,1,http://farm3.static.flickr.com/2203/1569458537_0cf38946d3.jpg
5228,FALSE,Neutral,1,http://farm1.static.flickr.com/52/135152891_668e1e711a.jpg
15580,FALSE,Neutral,0.6653,http://farm1.static.flickr.com/54/142490663_c364b986ba.jpg
6607,FALSE,Neutral,0.6704,http://farm2.static.flickr.com/1050/530569886_33fd405395.jpg
4682,FALSE,Positive,0.662,http://farm2.static.flickr.com/1333/725347978_7ffd405738.jpg
14354,FALSE,Neutral,0.6647,http://farm3.static.flickr.com/2052/2609568007_63a7914a84.jpg
8726,FALSE,Positive,0.6615,http://farm1.static.flickr.com/160/360393990_c00e7b232a.jpg
5004,FALSE,Neutral,1,http://farm1.static.flickr.com/45/147991617_f1cb420f5b.jpg
6524,FALSE,Positive,0.6674,http://farm1.static.flickr.com/151/415457616_38b2781456.jpg
8117,FALSE,Neutral,0.6629,http://farm4.static.flickr.com/3003/2399525347_00f6d53030.jpg
2858,FALSE,Neutral,0.6679,http://farm3.static.flickr.com/2096/2159579420_5b245b29f1.jpg
4274,FALSE,Positive,0.3403,http://farm1.static.flickr.com/182/421941982_33626c668d.jpg
5740,FALSE,Neutral,1,http://farm1.static.flickr.com/188/390980688_e214a5dbd3.jpg
13131,FALSE,Positive,1,http://farm2.static.flickr.com/1189/805900794_92a6d5970d.jpg
9495,FALSE,Positive,1,http://farm4.static.flickr.com/3216/2434229532_4f0b72c1ba.jpg
14314,FALSE,Positive,1,http://farm2.static.flickr.com/1227/872551823_a3eb8bc67a.jpg
5471,FALSE,Positive,1,http://farm3.static.flickr.com/2134/2483395034_1ab93f3709.jpg
5817,FALSE,Positive,0.6721,http://farm1.static.flickr.com/68/176911635_cf8b923193.jpg
1159,FALSE,Positive,0.6854,http://farm4.static.flickr.com/3126/2386467422_c24e143781.jpg
11418,FALSE,Positive,0.6758,http://farm1.static.flickr.com/199/484211302_7ba3527b37.jpg
11950,FALSE,Neutral,1,http://farm4.static.flickr.com/3188/2741092942_0432b06b91.jpg
88,TRUE,Positive,0.6807,http://farm9.staticflickr.com/8212/8328786585_9824728fd0.jpg
7631,FALSE,Positive,0.6607,http://farm3.static.flickr.com/2339/2205439359_e1f43285f4.jpg
4164,FALSE,Neutral,1,http://farm3.static.flickr.com/2280/2469829895_3209bb4513.jpg
3383,FALSE,Negative,1,http://farm1.static.flickr.com/164/424729348_b6846ce79f.jpg
11193,FALSE,Positive,1,http://farm1.static.flickr.com/249/535721499_7ae068eb7a.jpg
10305,FALSE,Negative,0.6717,http://farm1.static.flickr.com/50/141234194_7279fcb009.jpg
404,TRUE,Positive,0.8004,http://farm7.staticflickr.com/6058/6305234110_ca24bcbd2e.jpg
15202,FALSE,Positive,0.6679,http://farm3.static.flickr.com/2240/2443655696_4e19734135.jpg
3351,FALSE,Positive,0.6668,http://farm1.static.flickr.com/172/434150059_26fcc7abc9.jpg
13011,FALSE,Positive,1,http://farm3.static.flickr.com/2119/2230066539_2ede1a697a.jpg
9514,FALSE,Neutral,0.6664,http://farm1.static.flickr.com/81/255113897_2fe7079592.jpg
14887,FALSE,Positive,0.6703,http://farm1.static.flickr.com/74/192263472_33f68ecce5.jpg
6379,FALSE,Neutral,0.3374,http://farm1.static.flickr.com/10/13962119_55cc8c3450.jpg
2242,FALSE,Positive,0.6751,http://farm4.static.flickr.com/3179/2740351669_989e87a07e.jpg
9354,FALSE,Positive,1,http://farm1.static.flickr.com/226/466316629_b179296d01.jpg
11132,FALSE,Negative,1,http://farm3.static.flickr.com/2026/1513878669_de0e402d2d.jpg
6553,FALSE,Positive,1,http://farm1.static.flickr.com/52/145458778_fe18659d26.jpg
8189,FALSE,Positive,0.6667,http://farm1.static.flickr.com/26/49270042_ab54fe88c3.jpg
14712,FALSE,Positive,1,http://farm3.static.flickr.com/2116/2056029944_c254bf9aa0.jpg
6311,FALSE,Highly positive,0.3393,http://farm3.static.flickr.com/2306/2075840302_c3fbe32612.jpg
1028,FALSE,Positive,0.6672,http://farm1.static.flickr.com/43/74176306_574eca8e9f.jpg
15156,FALSE,Neutral,1,http://farm4.static.flickr.com/3210/2652966892_5afc21e757.jpg
3804,FALSE,Positive,1,http://farm1.static.flickr.com/102/291665567_a314f4757a.jpg
5518,FALSE,Highly negative,0.341,http://farm1.static.flickr.com/5/4709813_fc7db67d39.jpg
2437,FALSE,Positive,1,http://farm1.static.flickr.com/131/339101201_cd62121df0.jpg
4690,FALSE,Positive,1,http://farm3.static.flickr.com/2403/2118764331_5b66b593a0.jpg
10544,FALSE,Positive,1,http://farm1.static.flickr.com/149/388631561_82433221aa.jpg
5299,FALSE,Highly positive,0.342,http://farm3.static.flickr.com/2280/2176092961_dd1f487b05.jpg
1279,FALSE,Neutral,1,http://farm2.static.flickr.com/1359/538424811_efd5be9e1e.jpg
8499,FALSE,Positive,0.6679,http://farm1.static.flickr.com/172/382532904_7806ab0408.jpg
10893,FALSE,Positive,0.6526,http://farm3.static.flickr.com/2344/2199419690_92be3f97f7.jpg
6857,FALSE,Positive,0.6666,http://farm2.static.flickr.com/1290/954653846_c57e706b58.jpg
2043,FALSE,Negative,0.3395,http://farm1.static.flickr.com/11/17396948_8aadf2e46f.jpg
10088,FALSE,Neutral,1,http://farm3.static.flickr.com/2110/2201191587_d11007fe34.jpg
6655,FALSE,Positive,0.6717,http://farm3.static.flickr.com/2274/1536985149_7165b21714.jpg
6075,FALSE,Positive,0.6747,http://farm2.static.flickr.com/1178/916568703_fe74b94bba.jpg
5158,FALSE,Neutral,0.6636,http://farm1.static.flickr.com/7/9359646_501c1c98a9.jpg
9246,FALSE,Positive,0.6626,http://farm1.static.flickr.com/129/370034168_c408466da6.jpg
1426,FALSE,Positive,0.6668,http://farm1.static.flickr.com/59/211643510_7c004badb7.jpg
5028,FALSE,Positive,1,http://farm2.static.flickr.com/1268/554635113_175283a13d.jpg
5282,FALSE,Neutral,0.6607,http://farm1.static.flickr.com/223/523998950_48fec746a4.jpg
9598,FALSE,Neutral,1,http://farm1.static.flickr.com/172/433908154_da656fdad5.jpg
1503,FALSE,Negative,0.6614,http://farm1.static.flickr.com/134/327698212_aaaa524fb5.jpg
15213,FALSE,Positive,0.6635,http://farm1.static.flickr.com/147/399129527_c1dadecc0b.jpg
13387,FALSE,Positive,1,http://farm2.static.flickr.com/1276/1021570266_c6308b00c6.jpg
12798,FALSE,Negative,0.6668,http://farm1.static.flickr.com/70/169326814_8bb0f4486d.jpg
10085,FALSE,Neutral,1,http://farm3.static.flickr.com/2245/2112297921_973bdd4699.jpg
13411,FALSE,Positive,1,http://farm1.static.flickr.com/162/404390723_c4dd78d800.jpg
6065,FALSE,Neutral,0.6567,http://farm2.static.flickr.com/1259/1183866965_ce4b6370d7.jpg
679,FALSE,Positive,0.6719,http://farm1.static.flickr.com/24/39828168_7e730951a5.jpg
6674,FALSE,Neutral,0.3356,http://farm4.static.flickr.com/3056/2610734167_4da0e8e7e9.jpg
5852,FALSE,Neutral,1,http://farm1.static.flickr.com/93/228013158_0cd54b3b93.jpg
7195,FALSE,Positive,0.3342,http://farm2.static.flickr.com/1030/1402366415_70f2c09de6.jpg
11161,FALSE,Positive,0.3382,http://farm2.static.flickr.com/1176/537950650_2ba6ad83ae.jpg
5266,FALSE,Negative,0.6714,http://farm1.static.flickr.com/75/197872698_787a1787f6.jpg
8181,FALSE,Neutral,1,http://farm1.static.flickr.com/58/199987365_0502c655de.jpg
11092,FALSE,Positive,0.6683,http://farm1.static.flickr.com/102/297809704_5d7eced930.jpg
9714,FALSE,Positive,0.6657,http://farm2.static.flickr.com/1122/1022218358_49e9fdda3a.jpg
5054,FALSE,Neutral,0.6646,http://farm1.static.flickr.com/187/393941741_215ff7091c.jpg
5216,FALSE,Neutral,0.6602,http://farm1.static.flickr.com/100/300736411_b5de00781a.jpg
1851,FALSE,Neutral,1,http://farm3.static.flickr.com/2104/2232149198_585ae94d8a.jpg
6523,FALSE,Positive,1,http://farm1.static.flickr.com/95/244351555_7a10b93dbd.jpg
1071,FALSE,Neutral,0.6665,http://farm2.static.flickr.com/1413/1140888370_7896cc3532.jpg
11410,FALSE,Positive,0.6732,http://farm3.static.flickr.com/2079/1953973701_0687e443c1.jpg
6785,FALSE,Positive,1,http://farm3.static.flickr.com/2124/2068949502_8baaaf760d.jpg
8024,FALSE,Positive,0.6742,http://farm1.static.flickr.com/46/143070685_4410d05251.jpg
2481,FALSE,Negative,0.6728,http://farm3.static.flickr.com/2144/2248884431_075ae70c3a.jpg
12989,FALSE,Positive,0.6661,http://farm1.static.flickr.com/56/149496922_5d22f86429.jpg
3393,FALSE,Negative,0.6728,http://farm2.static.flickr.com/1226/677728149_abb10f7f46.jpg
13628,FALSE,Positive,1,http://farm1.static.flickr.com/56/166581392_80bce44067.jpg
1100,FALSE,Positive,0.671,http://farm3.static.flickr.com/2266/2250304287_ef2d5e17d5.jpg
5485,FALSE,Positive,0.6666,http://farm1.static.flickr.com/67/200558481_38a1c8fb48.jpg
12322,FALSE,Positive,1,http://farm3.static.flickr.com/2081/2109673604_4b5c92e495.jpg
9482,FALSE,Positive,0.6799,http://farm3.static.flickr.com/2406/2120359256_56ab25942c.jpg
12096,FALSE,Neutral,0.664,http://farm1.static.flickr.com/47/152112205_ebe2e76f61.jpg
419,TRUE,Highly positive,0.523,http://farm3.staticflickr.com/2715/4289935420_fbf6a10b50.jpg
10634,FALSE,Neutral,1,http://farm2.static.flickr.com/1086/881726051_f417d6b523.jpg
5820,FALSE,Positive,1,http://farm3.static.flickr.com/2343/2531393478_61fc6969e9.jpg
9241,FALSE,Positive,1,http://farm1.static.flickr.com/232/470337687_e2a189e09f.jpg
1948,FALSE,Neutral,0.6612,http://farm1.static.flickr.com/208/471047380_cf85c78fc2.jpg
8806,FALSE,Positive,0.6625,http://farm4.static.flickr.com/3265/2584551325_d01873949f.jpg
3337,FALSE,Positive,1,http://farm1.static.flickr.com/114/292962503_e56d4e314e.jpg
2300,FALSE,Positive,0.6648,http://farm2.static.flickr.com/1019/1094966531_0130c94b49.jpg
9543,FALSE,Positive,1,http://farm3.static.flickr.com/2198/2125745217_7e770bedb5.jpg
9546,FALSE,Positive,1,http://farm2.static.flickr.com/1421/1362875110_09d8a78ea4.jpg
15274,FALSE,Neutral,0.676,http://farm1.static.flickr.com/26/39534331_5fcdec7e23.jpg
209,TRUE,Positive,0.6454,http://farm4.staticflickr.com/3076/3111083026_f8be9ac91b.jpg
9474,FALSE,Positive,1,http://farm1.static.flickr.com/51/164375381_983d309ed9.jpg
3683,FALSE,Negative,0.67,http://farm3.static.flickr.com/2132/2253875185_f81b35c848.jpg
10169,FALSE,Positive,0.6661,http://farm1.static.flickr.com/122/279166586_5a53368a24.jpg
8569,FALSE,Negative,0.3363,http://farm3.static.flickr.com/2112/2169134840_e21f97c721.jpg
15174,FALSE,Positive,1,http://farm1.static.flickr.com/63/197599255_425b6c18c0.jpg
529,TRUE,Negative,0.5203,http://farm3.staticflickr.com/2090/2272679380_b5f205919f.jpg
5330,FALSE,Positive,0.6738,http://farm2.static.flickr.com/1149/1082938556_37ae243cfa.jpg
780,FALSE,Positive,0.6583,http://farm3.static.flickr.com/2125/1813236292_78c481d7c6.jpg
723,FALSE,Neutral,1,http://farm1.static.flickr.com/115/364628408_2136b3fc44.jpg
8047,FALSE,Negative,0.6674,http://farm1.static.flickr.com/39/116751536_51f997b135.jpg
9911,FALSE,Positive,1,http://farm4.static.flickr.com/3207/2708969385_2e5045f1a3.jpg
7314,FALSE,Positive,0.6627,http://farm3.static.flickr.com/2173/1735893909_76c3a9ab3c.jpg
1861,FALSE,Positive,1,http://farm1.static.flickr.com/249/523641757_aa2470a727.jpg
13260,FALSE,Positive,0.6623,http://farm1.static.flickr.com/125/318511913_312d19d297.jpg
14937,FALSE,Neutral,0.6755,http://farm1.static.flickr.com/108/393488469_3d7b318dc9.jpg
13241,FALSE,Positive,1,http://farm1.static.flickr.com/124/394149603_9589efd2d0.jpg
14186,FALSE,Neutral,0.6762,http://farm2.static.flickr.com/1139/952285512_7d298d22a5.jpg
1993,FALSE,Negative,0.6733,http://farm3.static.flickr.com/2290/2185950628_559b69222c.jpg
2333,FALSE,Positive,0.6675,http://farm3.static.flickr.com/2039/2137136193_59c6c16c0a.jpg
10152,FALSE,Neutral,1,http://farm3.static.flickr.com/2025/2342274519_95ebb9be69.jpg
6340,FALSE,Positive,0.6736,http://farm1.static.flickr.com/169/414714669_8416a6216c.jpg
10586,FALSE,Neutral,1,http://farm1.static.flickr.com/89/244048537_e7c3e9128a.jpg
12507,FALSE,Positive,0.3374,http://farm1.static.flickr.com/45/140838871_3d0d13a9ce.jpg
9090,FALSE,Negative,0.6734,http://farm1.static.flickr.com/113/302584657_cdeaee61df.jpg
8869,FALSE,Neutral,0.3363,http://farm1.static.flickr.com/88/267863082_0c3871c92f.jpg
6118,FALSE,Positive,0.6666,http://farm1.static.flickr.com/97/261726530_bae73a1a0d.jpg
3460,FALSE,Positive,0.6702,http://farm1.static.flickr.com/205/483200467_6cd6d0b542.jpg
12408,FALSE,Positive,1,http://farm1.static.flickr.com/78/228374376_5c46daf13c.jpg
6568,FALSE,Neutral,0.6571,http://farm2.static.flickr.com/1373/1441458863_3cc9f17c4e.jpg
13826,FALSE,Negative,0.3366,http://farm2.static.flickr.com/1017/982925142_05477baa90.jpg
11751,FALSE,Positive,0.661,http://farm2.static.flickr.com/1139/1448773606_bf15aa0c57.jpg
8646,FALSE,Neutral,1,http://farm2.static.flickr.com/1107/1367178946_2aaae4ad2c.jpg
12263,FALSE,Positive,0.6685,http://farm3.static.flickr.com/2156/2226559514_481f1ae2aa.jpg
9724,FALSE,Positive,1,http://farm4.static.flickr.com/3189/2389730728_b1be06411d.jpg
5493,FALSE,Positive,1,http://farm1.static.flickr.com/52/147570375_bd3abaa1d9.jpg
9023,FALSE,Positive,0.6674,http://farm3.static.flickr.com/2193/2213428903_74f7ef78c5.jpg
4519,FALSE,Negative,0.6666,http://farm1.static.flickr.com/105/267147688_43249adb7b.jpg
11627,FALSE,Neutral,0.6664,http://farm3.static.flickr.com/2039/2215924031_8dfa3f2bd5.jpg
8794,FALSE,Positive,0.6686,http://farm1.static.flickr.com/119/274849446_dffa63aee5.jpg
5139,FALSE,Neutral,1,http://farm2.static.flickr.com/1276/1110999315_4ec15b96d8.jpg
6756,FALSE,Positive,0.6652,http://farm4.static.flickr.com/3043/2521055956_96d6bcdc3f.jpg
11671,FALSE,Positive,0.6616,http://farm1.static.flickr.com/28/36600828_34e92af6c5.jpg
13020,FALSE,Positive,1,http://farm1.static.flickr.com/162/370474881_d25527061d.jpg
258,TRUE,Positive,0.6044,http://farm9.staticflickr.com/8143/7336249316_83ce2bde0e.jpg
11878,FALSE,Positive,0.6709,http://farm1.static.flickr.com/93/229517103_eaf29ed62e.jpg
14231,FALSE,Positive,0.6661,http://farm4.static.flickr.com/3181/2573130551_a0fa0abe23.jpg
13467,FALSE,Positive,0.6669,http://farm3.static.flickr.com/2415/2266732878_0017211a02.jpg
12466,FALSE,Positive,0.6747,http://farm1.static.flickr.com/66/205793706_2e2d42f869.jpg
6932,FALSE,Positive,1,http://farm1.static.flickr.com/114/315772773_9e8e5bf17e.jpg
11786,FALSE,Positive,1,http://farm3.static.flickr.com/2107/1600342984_4ccdd5fb9c.jpg
13806,FALSE,Positive,1,http://farm2.static.flickr.com/1422/1025482691_e2fafdc588.jpg
3626,FALSE,Positive,0.3371,http://farm2.static.flickr.com/1440/1041189158_b84837d5b3.jpg
703,FALSE,Positive,0.679,http://farm1.static.flickr.com/65/217613175_f0dbc0c650.jpg
3190,FALSE,Highly positive,0.3348,http://farm2.static.flickr.com/1261/1385428003_fa37613200.jpg
504,TRUE,Highly negative,0.6406,http://farm2.staticflickr.com/1019/527504968_ebf2d7bf94.jpg
12281,FALSE,Neutral,0.662,http://farm1.static.flickr.com/93/249857289_856848efcb.jpg
13792,FALSE,Negative,1,http://farm1.static.flickr.com/157/346046787_8a7176bc46.jpg
5442,FALSE,Positive,0.676,http://farm1.static.flickr.com/127/417308839_6280e79b39.jpg
2557,FALSE,Neutral,0.6504,http://farm3.static.flickr.com/2132/2190734848_470326ea61.jpg
849,FALSE,Neutral,1,http://farm4.static.flickr.com/3263/2642314900_21e28dd77b.jpg
2249,FALSE,Neutral,0.6638,http://farm1.static.flickr.com/20/73758557_051c625e74.jpg
9413,FALSE,Negative,0.6601,http://farm3.static.flickr.com/2361/2177688774_5e8e150732.jpg
5617,FALSE,Positive,0.663,http://farm2.static.flickr.com/1092/1251324923_04db3df548.jpg
9080,FALSE,Neutral,1,http://farm2.static.flickr.com/1429/954988874_f174e7a774.jpg
373,TRUE,Highly negative,0.8806,http://farm4.staticflickr.com/3184/3071739430_b184cae721.jpg
13850,FALSE,Negative,0.6672,http://farm3.static.flickr.com/2303/2252133353_3fb6c60d67.jpg
5318,FALSE,Neutral,1,http://farm4.static.flickr.com/3015/2496551693_1ff9b0c795.jpg
11075,FALSE,Positive,1,http://farm1.static.flickr.com/161/353709641_e9e0078a4a.jpg
5488,FALSE,Negative,1,http://farm1.static.flickr.com/11/17105671_c3b2fd397d.jpg
5304,FALSE,Positive,1,http://farm1.static.flickr.com/166/360488493_f2d3d15977.jpg
4053,FALSE,Highly positive,0.3366,http://farm1.static.flickr.com/11/17554898_dff2ef8074.jpg
3938,FALSE,Positive,1,http://farm1.static.flickr.com/64/166536386_dea8b6f7ff.jpg
6253,FALSE,Positive,0.664,http://farm3.static.flickr.com/2336/2111948669_7bd74ae6e1.jpg
15449,FALSE,Positive,0.6646,http://farm3.static.flickr.com/2229/2467147192_bcdef5f00b.jpg
8485,FALSE,Neutral,1,http://farm1.static.flickr.com/32/42299520_bf3e11baa6.jpg
12748,FALSE,Highly positive,0.6648,http://farm1.static.flickr.com/40/75010289_df477a45fe.jpg
11547,FALSE,Neutral,0.6598,http://farm2.static.flickr.com/1047/1439174190_66622e7e5b.jpg
4077,FALSE,Positive,1,http://farm1.static.flickr.com/105/304108610_111aeed345.jpg
998,FALSE,Positive,1,http://farm1.static.flickr.com/23/24601631_5b60eeffef.jpg
4333,FALSE,Positive,0.3345,http://farm1.static.flickr.com/6/9506320_62a07370b9.jpg
8583,FALSE,Positive,0.6645,http://farm1.static.flickr.com/115/256693338_f3b621dc3c.jpg
1177,FALSE,Positive,1,http://farm3.static.flickr.com/2416/2704383539_fa62b86c5f.jpg
15131,FALSE,Positive,1,http://farm1.static.flickr.com/211/514428297_52c2da450c.jpg
552,TRUE,Positive,0.6393,http://farm7.staticflickr.com/6230/6417392711_30cb0462c8.jpg
4841,FALSE,Positive,0.6611,http://farm3.static.flickr.com/2095/2071069467_6e35881f25.jpg
12549,FALSE,Positive,0.6736,http://farm1.static.flickr.com/241/445479885_a30255cc37.jpg
4373,FALSE,Neutral,1,http://farm3.static.flickr.com/2331/1558685898_3ebe3f7279.jpg
3498,FALSE,Neutral,1,http://farm1.static.flickr.com/6/124229714_fb38772dee.jpg
9265,FALSE,Negative,0.337,http://farm1.static.flickr.com/211/443938959_2e63f3e058.jpg
8283,FALSE,Positive,0.3372,http://farm1.static.flickr.com/50/132126005_00ec1206b2.jpg
15442,FALSE,Positive,1,http://farm2.static.flickr.com/1422/1383529777_d4bdc138ed.jpg
13315,FALSE,Positive,0.6644,http://farm4.static.flickr.com/3259/2607649905_dcd1d7ab98.jpg
1408,FALSE,Positive,0.6749,http://farm1.static.flickr.com/188/408343011_69639e4d35.jpg
13002,FALSE,Positive,0.6625,http://farm3.static.flickr.com/2354/2651879959_011a801ecd.jpg
13136,FALSE,Positive,0.6685,http://farm1.static.flickr.com/148/431012740_1a04c2f653.jpg
5177,FALSE,Neutral,0.3387,http://farm3.static.flickr.com/2315/2210577978_a3db34fcf6.jpg
5830,FALSE,Positive,1,http://farm3.static.flickr.com/2285/2156664677_ec94353ee1.jpg
6063,FALSE,Positive,1,http://farm1.static.flickr.com/52/149987948_8d599268c9.jpg
15328,FALSE,Negative,0.3388,http://farm4.static.flickr.com/3057/2633768099_707f0b0acc.jpg
10377,FALSE,Neutral,1,http://farm4.static.flickr.com/3048/2663367121_c8392c217c.jpg
6776,FALSE,Positive,0.6636,http://farm1.static.flickr.com/203/501786158_6b51400366.jpg
3589,FALSE,Neutral,1,http://farm3.static.flickr.com/2245/2074381213_492f92b428.jpg
11951,FALSE,Positive,0.6744,http://farm3.static.flickr.com/2122/2545288357_6c54d67f18.jpg
10695,FALSE,Negative,0.3377,http://farm4.static.flickr.com/3097/2615440064_f1e9614513.jpg
694,FALSE,Positive,0.6706,http://farm1.static.flickr.com/108/300811373_a80fb2d796.jpg
2534,FALSE,Positive,0.6648,http://farm1.static.flickr.com/55/132467017_f037864835.jpg
5012,FALSE,Negative,1,http://farm1.static.flickr.com/19/101520615_aee7c74588.jpg
3444,FALSE,Neutral,1,http://farm3.static.flickr.com/2400/2173266906_56db186bff.jpg
983,FALSE,Positive,1,http://farm3.static.flickr.com/2392/2227593491_b14c3ec9bb.jpg
14190,FALSE,Positive,0.6614,http://farm3.static.flickr.com/2326/1806166288_a10b641c17.jpg
5944,FALSE,Neutral,0.6611,http://farm2.static.flickr.com/1261/756338285_ba08533e61.jpg
14721,FALSE,Positive,0.6663,http://farm1.static.flickr.com/59/198921153_a4edac95c0.jpg
4223,FALSE,Positive,0.6705,http://farm1.static.flickr.com/184/395330807_2a044becaf.jpg
92,TRUE,Highly negative,0.6012,http://farm4.staticflickr.com/3061/3046336203_40b47c76d4.jpg
5653,FALSE,Positive,0.6836,http://farm1.static.flickr.com/67/199898698_0b37a741bf.jpg
2267,FALSE,Positive,0.3351,http://farm2.static.flickr.com/1054/646276921_ab4facafbb.jpg
11181,FALSE,Positive,0.6668,http://farm1.static.flickr.com/60/191036192_6fae11db6c.jpg
10938,FALSE,Neutral,1,http://farm1.static.flickr.com/44/183694347_7bfb05c7a5.jpg
12180,FALSE,Positive,1,http://farm4.static.flickr.com/3214/2503626652_1cc9baa38d.jpg
13827,FALSE,Negative,1,http://farm1.static.flickr.com/64/222696915_bb7158e600.jpg
262,TRUE,Positive,0.6778,http://farm3.staticflickr.com/2391/2327730678_2858fc05f9.jpg
14507,FALSE,Positive,1,http://farm2.static.flickr.com/1213/1232543878_1afa4d1d86.jpg
3338,FALSE,Positive,0.6675,http://farm1.static.flickr.com/99/271666362_b52a646e88.jpg
8289,FALSE,Neutral,0.6584,http://farm1.static.flickr.com/144/320115035_6d0a1777e9.jpg
5498,FALSE,Positive,0.6709,http://farm2.static.flickr.com/1073/1032136878_7a63fcca00.jpg
12574,FALSE,Positive,0.6721,http://farm3.static.flickr.com/2053/1632645882_e895ea2c85.jpg
4017,FALSE,Highly positive,0.3417,http://farm4.static.flickr.com/3186/2281378474_082178b529.jpg
3627,FALSE,Neutral,0.6716,http://farm1.static.flickr.com/21/32557536_f711f5fc1b.jpg
9552,FALSE,Positive,0.6788,http://farm1.static.flickr.com/87/233718785_d7f2c2c8ac.jpg
446,TRUE,Highly positive,0.5592,http://farm8.staticflickr.com/7154/6827018401_9ed80646f4.jpg
6753,FALSE,Neutral,1,http://farm2.static.flickr.com/1387/548693197_295d534227.jpg
5112,FALSE,Positive,0.6571,http://farm1.static.flickr.com/33/99758380_139e1fae95.jpg
5966,FALSE,Positive,0.6668,http://farm1.static.flickr.com/81/244384173_e02fe6fc65.jpg
7821,FALSE,Positive,0.6681,http://farm4.static.flickr.com/3258/2555215987_efbe2ce3c0.jpg
7841,FALSE,Positive,1,http://farm2.static.flickr.com/1232/1193758703_dc95e8a809.jpg
13078,FALSE,Neutral,0.6689,http://farm3.static.flickr.com/2162/2147060223_7e560dcc88.jpg
3556,FALSE,Positive,0.3373,http://farm2.static.flickr.com/1295/762448500_75245e8d86.jpg
2195,FALSE,Neutral,0.6539,http://farm4.static.flickr.com/3009/2567627108_94668f9dda.jpg
8487,FALSE,Positive,0.6634,http://farm1.static.flickr.com/148/386488418_29f667a170.jpg
7339,FALSE,Positive,0.6811,http://farm1.static.flickr.com/42/79957461_a09e0775bf.jpg
13358,FALSE,Positive,1,http://farm3.static.flickr.com/2163/1930630920_0ee93f0b52.jpg
3368,FALSE,Negative,1,http://farm1.static.flickr.com/186/466099694_3bd12cf7c0.jpg
13890,FALSE,Positive,0.6619,http://farm3.static.flickr.com/2381/1524817924_23455b512e.jpg
2868,FALSE,Positive,1,http://farm3.static.flickr.com/2326/2516823973_dcbbfa9a25.jpg
2527,FALSE,Negative,1,http://farm1.static.flickr.com/231/488228526_353786075c.jpg
10372,FALSE,Neutral,0.6656,http://farm1.static.flickr.com/56/136156834_c727471208.jpg
